Natural Philosophy,Will,Science,Class2,Fly,Description,Ranged,Manipulation,Skills,UniqueMonster,subtype1,subtype5,Initiative,Type,Disable Device,id,Escape Artist,Swim,Occult,MR,Mythic,Class1,MT,Stealth,Bluff,Int,Politics,Knowledge (geography),subtype4,RacialMods,Str,Weaponry,Wis,AC_Flat-footed,Computer,Dexterity,subtype6,OtherGear,Appraise,Crafts,Willpower,Speed_Special,Climb,Class1_Lvl,Organization,Persuasion,Empathy,AC,Burrow_Speed,Base_Speed,Knowledge (history),Gear,Knowledge (nature),Profession,Larceny,Exoterica,Size,Armor,Linguistics,Heal,Knowledge (engineering),Speed_Land,Expression,subtype3,Animal Ken,Knowledge (planes),Sleight of Hand,Class2_Lvl,Knowledge (dungeoneering),Brawl,Fly_Speed,Melee,Drive,Wits,Perform,Alignment,Streetwise,Reach,Socialize,Knowledge (nobility),Name,Fort,Strength,Spellcraft,Athletics,Ride,CharacterFlag,Ref,subtype2,Integrity,Maneuverability,Composure,"Source
",Stamina,Intimidation,Medicine,Resolve,Feats,ClassArchetypes,Burrow,CR,Intelligence,Defense,Craft,AC_Touch,Dex,Health,Presence,Languages,Subterfuge,SQ,CofDRanged,Environment,VariantParent,Use Magic Device,Sense Motive,Handle Animal,Climb_Speed,AlternateNameForm,Treasure,Speed,Group,Investigation,Diplomacy,Academics,CofDMelee,Knowledge (arcana),Firearms,HP,Acrobatics,Disguise,XP,Knowledge (local),CompanionFlag,CompanionFamiliarLink,Space,Race,Survival,Intimidate,Con,Perception,Knowledge (religion),HD,Cha,Swim_Speed
0,4,0,,1,,,1,"Fly +12, Intimidate +7, Perception +10, Stealth +14, Swim +18",0,cold,,3,dragon,0,1554,0,1,0,0,0,,0,1,0,8,0,0,,+8 Swim,15,1,11,16,1,2,,,0,1,2,,0,,solitary,0,0,18,30,30,0,,0,0,0,0,4,4,0,0,0,1,1,,0,0,0,,0,1,,"bite +8 (1d6+3), 2 claws +8 (1d4+2)",0,1,0,CE,0,5,0,0,Very Young White Dragon,6,2,0,0,0,0,6,,1,average,1,d20pfsrd,2,1,0,1,"Alertness, Improved Initiative, Power Attack",,1,4,1,2,0,13,14,6,1,Draconic,0,icewalking,,cold mountains,,0,0,0,,,triple,9,Chromatic Dragon,0,0,0,"[['bite ', 2], [' 2 claws ', 1]]",0,1,42,0,0,"1,200",0,0,NULL,5,,0,1,15,1,0,5d12+10,8,60
0,10,0,,1,,spit acid +14 ranged touch (5d6 acid),1,"Acrobatics +12, Climb +12, Fly +20, Knowledge (dungeoneering) +10, Knowledge (planes) +10, Perception +17, Stealth +14, Survival +15",0,chaotic,,5,outsider,0,4924,0,0,0,0,0,,0,1,0,11,0,0,,,17,0,14,18,1,3,,,0,1,4,,1,,solitary or hive (1 vescavor queen and 2-20 vescavor swarms),0,0,22,,20,0,,0,0,0,0,8,4,0,0,0,1,1,extraplanar,0,1,0,,1,0,,"bite +15 (1d8+3 plus 3d6 acid), 2 claws +14 (1d6+3)",0,2,0,CE,0,5,0,0,Vescavor Queen,8,3,0,1,0,0,11,evil,1,good,2,AP 74,4,0,0,2,"Blind-Fight, Dodge, Flyby Attack, Hover, Power Attack, Weapon Focus (bite)",,0,9,1,4,0,13,16,12,1,Abyssal,0,"compression, swarm mother","[['spit acid ', 5]]",any (the Abyss),NULL,0,0,0,,,none,11,,0,0,0,"[['bite ', 2], [' 2 claws ', 2]]",0,0,114,1,0,"6,400",0,0,NULL,10,,1,0,18,1,0,12d10+48,13,
0,2,0,,1,,,1,"Fly +21, Perception +9, Stealth +23",0,chaotic,,4,outsider,0,3089,0,0,0,0,0,,0,1,0,4,0,0,,,7,1,13,16,1,3,,,0,1,2,,0,,"solitary, pair, plague (3-12), or apocalypse (16-30)",0,0,19,,30,0,,0,0,0,0,2,4,0,0,0,1,1,extraplanar,0,0,0,,0,1,,swarm (2d6 plus distraction),0,1,0,CE,0,0,0,0,Vescavor Swarm,7,1,0,0,0,0,9,evil,1,good,1,Lost Kingdoms,3,0,0,1,"Blind-Fight, Lightning Reflexes, Toughness",,0,5,1,3,0,17,17,5,1,Abyssal,0,,,any (the Abyss),,0,0,0,,,none,9,Vescavor,0,0,0,[],0,1,47,0,0,"1,600",0,0,NULL,10,,0,0,16,1,0,5d10+20,12,
0,9,0,,1,,,3,"Diplomacy +10, Fly +15, Intimidate +17, Knowledge (planes) +19, Perception +22, Sense Motive +12, Stealth +12",0,,,4,ooze,0,3591,0,0,0,0,0,,0,1,0,15,0,0,,,27,1,15,18,2,2,,,0,2,4,,0,,solitary or convocation (2-4),1,1,20,,10,0,,0,0,0,0,5,4,0,0,0,1,3,,0,1,0,,0,1,,2 slams +21 (2d8+8 plus siphon spirit),0,2,0,NE,0,10,1,0,Vespergaunt,14,8,0,0,0,0,9,,2,perfect,2,Inner Sea Bestiary,7,1,0,2,"Alertness, Combat Reflexes, Great Fortitude, Improved Initiative, Iron Will, Lightning Reflexes, Persuasive, Power Attack, Weapon Focus (slam)",,0,12,2,2,0,12,14,12,3,tongues; telepathy 100 ft.,0,no breath,,any (Aucturn),,0,1,0,,,none,15,,0,1,0,"[['2 slams ', 5]]",0,1,195,0,0,"19,200",0,0,NULL,5,,0,1,24,1,0,17d8+119,16,
0,6,0,,0,,,6,"Bluff +16, Climb +10, Diplomacy +14, Disguise +27, Knowledge (religion) +11, Perception +16, Sense Motive +19, Spellcraft +11, Stealth +16",0,augmented humanoid,,3,undead,0,3589,0,0,0,0,0,oracle,0,1,1,16,0,0,,"+8 Disguise, +8 Perception, +8 Sense Motive, +8 Stealth",18,1,12,18,3,2,,,0,3,2,,1,5,solitary,1,1,21,,30,0,,0,0,0,1,5,4,0,0,0,1,6,,0,0,0,,0,1,,2 claws +7 (1d6+4 plus paralysis),0,1,0,NE,0,5,1,0,Vetala,8,4,1,0,0,0,4,human,2,,1,Inner Sea Bestiary,1,0,0,1,"AlertnessB, Blind-FightB, Combat Casting, DeceitfulB, Dodge, Extra Revelation, Improved InitiativeB, Mobility, Skill Focus (Disguise)B",,0,6,3,2,0,13,15,6,6,"Common, Infernal",1,"oracle's curse (haunted), revelations (death's touch, undead servitude, voice of the grave)",,any,,0,1,0,,,"NPC gear (chain shirt, cloak of resistance +1, potions of invisibility [2], other treasure)",11,Vampire,0,1,0,"[['2 claws ', 2]]",0,1,61,0,1,"2,400",0,0,NULL,5,Female human vetala,0,0,-,1,1,5d8+35,22,
1,3,1,,0,,,1,"Appraise +2, Climb +13, Craft (traps) +5, Disable Device +9, Knowledge (engineering) +2, Perception +5, Stealth +13 (+17 in metal or stony areas, +9 when moving)",0,,,2,fey,1,1243,0,0,0,0,0,,0,1,0,12,0,0,,"+4 Disable Device, +4 Stealth in metal or stony areas, -4 Stealth when moving",6,0,13,14,1,1,,,1,1,2,,1,,"solitary, pair, mob (3-12), or infestation (13-20 with 1-3 sorcerers of 1st-3rd level, 1 rogue leader of 2nd-4th level, 2-14 trained dire rats, 2-5 trained venomous snakes, and 1-3 rat swarms)",0,0,15,,20,0,,0,0,0,0,3,4,0,0,1,1,1,,0,0,0,,0,0,,"warhammer +0 (1d4-2/x3), bite -2 (1d3-2)",0,1,0,LE,0,0,0,0,Vexgit,2,1,0,0,0,0,3,,3,,1,PFRPG Bestiary 2,2,0,0,1,"Skill Focus (Disable Device), ToughnessB, Weapon FinesseB",,0,1,1,1,0,13,13,5,1,Undercommon,0,,,any underground or urban,,0,0,0,20,,"standard (warhammer, other treasure)",7,Gremlin,1,0,0,"[['warhammer ', 1], [' bite ', 1]]",0,0,8,0,0,400,0,0,NULL,2/1/2002,,0,0,14,1,0,1d6+5,11,
0,10,0,,0,,,3,"Bluff +11, Climb +8, Diplomacy +11, Knowledge (history) +10, Knowledge (planes) +10, Knowledge (religion) +10, Perception +14, Sense Motive +14, Stealth +8",0,extraplanar,,5,outsider,0,3581,0,0,0,0,0,,0,1,1,15,0,0,,,10,1,19,16,2,1,,,0,2,8,,1,,"solitary, pair, or library (3-12)",1,1,16,,30,1,,0,0,0,1,5,4,0,0,0,1,3,,0,1,0,,0,1,,quill +5 (1d4 plus censor or expurgate),0,4,0,N,0,5,1,0,Viduus,5,1,0,0,0,0,4,psychopomp,5,,4,Inner Sea Bestiary,4,0,0,4,"Alertness, Improved Initiative, Iron Will",,0,4,2,4,0,10,11,9,3,"Abyssal, Celestial, Common, Infernal",1,"spirit touch, transformation",,any (the Boneyard),,0,1,0,,,standard,7,Psychopomp,0,1,1,"[['quill ', 1]]",0,1,47,0,0,"1,200",0,0,NULL,5,,0,0,18,1,1,5d10+20,16,
0,26,0,,1,,Cicatrix +47 (1d6+17/17-20 plus 1 bleed),5,"Acrobatics +45, Bluff +41, Fly +26, Heal +23, Intimidate +41, Knowledge (planes) +40, Knowledge (religion) +40, Perception +42, Sense Motive +42, Sleight of Hand +45, Stealth +41",0,angel,,15,outsider,0,5208,0,0,0,0,0,,0,1,1,18,0,0,lawful,,35,1,22,34,4,9,,,0,4,12,,0,,unique,0,1,44,,40,0,,0,0,1,1,8,4,0,1,0,1,5,good,0,1,1,,0,1,,Cicatrix +50/+45/+40/+35 (1d6+17/17-20 plus 1 bleed and 2d6 vicious),0,6,0,LG,0,10,0,0,Vildeis,31,12,0,1,0,0,20,extraplanar,9,average,6,PFRPG Bestiary 4,13,1,1,6,"Blinding Critical, Combat Casting, Combat Reflexes, Critical Focus, Deadly Aim, Dodge, Flyby Attack, Improved Critical (dagger), Improved Initiative, Improved Iron Will, Improved Vital Strike, Iron Will, Power Attack, Spell Penetration, Step Up, Vital Strike, Weapon Focus (dagger)",,0,28,4,10,0,19,29,21,5,"Celestial, Draconic; truespeech",1,"lay on hands (16d6, 25/day), seed of life","[['Cicatrix ', 2]]",any (Heaven),,0,1,0,,,"standard (Cicatrix, other treasure)",26,Empyreal Lord,0,0,0,"[['Cicatrix ', 5]]",0,1,610,1,0,"4,915,200",0,0,NULL,10,,0,1,37,1,1,33d10+429,21,
0,6,0,,1,,,1,"Fly +12, Intimidate +13, Perception +15, Stealth +10, Survival +7, Swim +21",0,water,,3,dragon,0,4806,0,1,0,0,0,,0,1,0,8,0,0,,,21,1,10,18,1,2,,,0,1,2,,0,,"solitary, pair, or wing (3-8)",0,0,20,,30,0,,0,0,0,0,8,4,0,0,0,1,1,,0,0,0,,0,1,,"bite +13 (2d6+5/19-20 plus disease), 2 claws +13 (1d6+5)",0,1,0,CE,0,10,0,0,Vile Drake,10,5,0,0,0,0,10,,1,average,1,Tome of Horrors 4,4,1,0,1,"Flyby Attack, Improved Initiative, Lightning Reflexes, Power Attack, Skill Focus (Perception)",,0,8,1,2,0,11,14,12,1,Draconic,0,"speed surge, swamp stride, water breathing",,temperate and warm marshes,NULL,0,0,0,,,standard,12,Drake,0,0,0,"[['bite ', 3], [' 2 claws ', 2]]",0,1,94,0,0,"4,800",0,0,NULL,10,,1,1,18,1,0,9d12+36,12,
0,9,0,,1,,,3,"Fly +14, Intimidate +16, Perception +15, Stealth +19",0,incorporeal,,8,undead,0,1641,0,0,0,0,0,,0,1,0,8,0,0,,,-,0,14,13,1,6,,,0,1,4,,0,,solitary,0,0,19,,,0,,0,0,0,0,5,4,0,0,0,0,3,,0,0,0,,0,0,50,2 incorporeal touches +15 (1d8 plus 2d6 cold),0,2,0,CE,0,5,0,0,Vilkacis,6,1,0,0,0,0,11,,1,perfect,2,AP 45,1,1,0,2,"Blind-Fight, Combat Reflexes, Improved Initiative, Lightning Reflexes, Toughness",,0,7,1,6,0,19,23,6,3,Common,0,lycanthropic empathy,,any land,,0,0,0,,,none,12,,0,0,0,"[['2 incorporeal touches ', 2]]",0,0,85,0,0,"9,600",0,0,NULL,5,,0,1,-,1,0,10d8+4,17,
0,14,0,,0,,,6,"Bluff +31, Craft (sculpture, stonemasonry) +18, Diplomacy +31, Disguise +31, Intimidate +31, Knowledge (engineering, history, local, nobility, religion) +15, Perception +36, Perform (oratory) +15, Sense Motive +28, Spellcraft +16, Stealth +25, Use Magic Device +14",0,chaotic,,7,outsider,0,5567,0,0,0,0,0,,0,1,1,23,0,0,extraplanar,+8 Perception,22,1,16,26,6,4,,,0,6,6,,0,,"solitary, pair, or conspiracy (3-12)",1,1,30,,30,0,,0,0,0,0,5,4,0,0,0,1,6,evil,0,0,0,,0,1,,"2 claws +24 (2d6+6), gore +24 (2d6+6 plus 1d4 Wis), tail slap +19 (1d8+3)",0,3,0,CE,0,5,1,0,Vilsteth,18,6,1,0,0,0,10,demon,1,,3,AP 77,7,1,0,3,"Alertness, Combat Casting, Deceitful, Greater Vital Strike, Improved Initiative, Improved Vital Strike, Persuasive, Quicken Spell-Like Ability (dominate person), Vital Strike",,0,16,6,4,0,14,19,12,6,"Abyssal, Celestial, Draconic; can't speak, telepathy 100 ft.",1,"change shape (Medium humanoid; polymorph), no breath",,any (Abyss),NULL,1,1,0,,,standard,15,Demon,0,1,0,"[['2 claws ', 3], [' gore ', 3], [' tail slap ', 2]]",0,1,225,0,1,"76,800",0,0,NULL,5,,0,1,24,1,0,18d10+126,23,
0,2,0,,0,,,1,"Perception +7, Stealth +4 (+12 in rocky surroundings)",0,,,2,aberration,0,3417,0,0,0,0,0,,0,1,0,6,0,0,,+8 Stealth in rocky surroundings,15,0,10,18,1,1,,,0,1,2,,0,,gang (2-5) or band (6-20),0,0,18,,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,2 slams +2 (1d4+2),0,1,0,NE,0,5,0,0,Vilstrak,1,2,0,0,0,0,0,,2,,1,Tome of Horrors Complete,1,0,0,1,Skill Focus (Perception),,0,0.50,1,1,0,10,11,6,1,Terran,0,merge with earth,,any underground,,0,0,0,,Tunnel Thug,standard,8,,0,0,0,"[['2 slams ', 1]]",0,0,5,0,0,200,0,0,NULL,5,,0,0,13,1,0,1d8+1,8,
0,1,0,,0,,,1,,0,,,2,plant,0,346,0,0,0,0,0,,0,0,0,-,0,0,,,12,0,11,15,1,1,,,0,1,2,,0,,"solitary, pair, or grove (3-12)",0,0,15,,10,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,4 tentacles +4 (1d4+1 plus rot),0,1,0,N,0,10,0,0,Violet Fungus,7,1,0,0,0,0,0,,5,,1,PFRPG Bestiary,3,0,0,1,,,0,3,1,1,0,9,8,8,1,,0,,,any underground,,0,0,0,,,incidental,7,,0,0,0,"[['4 tentacles ', 1]]",0,0,30,0,0,800,0,0,NULL,5,,0,0,16,0,0,4d8+12,9,
0,1,0,,0,,,1,"Climb +11, Perception +9, Stealth +15, Swim +11",0,,,4,animal,0,190,0,1,0,0,0,,0,1,0,1,0,0,,"+4 Perception, +4 Stealth",4,0,13,13,1,3,,,0,1,2,,1,,solitary,0,0,16,,20,0,,0,0,0,0,3,4,0,0,0,1,1,,0,0,0,,0,0,,bite +5 (1d2-2 plus poison),0,1,0,N,0,0,0,0,Viper,1,1,0,0,0,0,5,,5,,1,PFRPG Bestiary,1,0,0,1,Weapon Finesse,,0,0.50,1,3,0,15,17,4,1,,0,,,any temperate and warm,,0,0,0,20,,none,9,Familiar,0,0,0,"[['bite ', 1]]",0,0,3,0,0,200,0,0,NULL,2/1/2002,,0,0,8,1,0,1d8-1,2,20
0,6,0,,0,,,1,"Perception +13, Stealth +13",0,,,5,plant,0,1389,0,0,0,0,0,,0,1,0,1,0,0,,,26,0,10,22,1,4,,,0,1,2,,0,,solitary,0,0,27,,10,0,,0,0,0,0,8,4,0,0,0,1,1,,0,0,0,,0,0,,"bite +23 (2d6+8/19-20 plus 3d6 acid), 4 tentacles +21 (1d6+4 plus grab)",0,1,0,N,0,10 (20 with tentacle),0,0,Viper Vine,16,8,0,0,0,0,12,,5,,1,PFRPG Bestiary 2,4,0,0,1,"Combat Reflexes, Dodge, Improved Critical (bite), Improved Initiative, Lightning Reflexes, Multiattack, Power Attack, Toughness, Weapon Focus (bite), Weapon Focus (tentacle)",,0,13,1,4,0,14,19,12,1,,0,,,temperate or warm forests or swamps,,0,0,0,,,incidental,17,,0,0,0,"[['bite ', 3], [' 4 tentacles ', 2]]",0,0,190,0,0,"25,600",0,0,NULL,10,,0,0,19,1,0,20d8+100,6,
0,2,0,,1,,,1,"Climb +3, Fly +9, Perception +0",0,swarm,,2,plant,0,1016,0,0,0,0,0,,0,0,0,-,0,0,,modifies Climb with Dexterity,1,1,10,18,1,1,,,0,1,2,,1,,"solitary, flight (2-4 swarms), or cloud (5-7 swarms)",0,0,19,,5,0,,0,0,0,0,1,4,0,0,0,1,1,,0,0,0,,0,1,30,swarm (2d6 plus infestation),0,1,0,N,0,0,0,0,Vireseed Swarm,9,1,0,0,0,0,3,,5,perfect,1,AP 39,4,0,0,1,,,0,5,1,1,0,19,13,5,1,,0,,,any,,0,0,0,,,none,7,Vireseed,0,0,0,[],0,1,51,0,0,"1,600",0,0,NULL,10,,0,0,18,1,0,7d8+35,13,
0,0,0,,0,,shuriken +3 (1d2+1 plus poison),1,"Acrobatics +7, Bluff +7, Disguise +7, Escape Artist +9, Perception +6, Sense Motive +4, Stealth +9",0,vishkanya,,4,humanoid,0,2224,1,0,0,0,0,ninja,0,1,1,8,0,0,,"+2 Escape Artist, +2 Perception, +2 Stealth",13,0,10,10,1,3,,,0,1,2,,0,1,"solitary, pair, or squad (3-8)",0,1,13,,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,kukri +1 (1d4+1/18-20 plus poison),0,1,0,N,0,5,0,0,Vishkanya,2,1,0,1,0,1,5,,5,,1,PFRPG Bestiary 3,2,0,0,1,Deceitful,,0,0.50,1,4,0,13,17,7,1,"Common, Vishkanya",1,"poison use, toxic","[['shuriken ', 1]]",any,,0,1,0,,,"NPC gear (kukri, 10 shuriken, other treasure)",9,,0,0,0,"[['kukri ', 1]]",0,0,11,1,1,200,0,0,NULL,5,Vishkanya,0,0,14,1,0,1d8+3,12,
0,10,0,,0,,,1,"Diplomacy +3, Heal +18, Knowledge (arcana) +3, Knowledge (nature) +5, Perception +14, Sense Motive +11, Swim +18",0,aquatic,,9,monstrous humanoid,0,2225,0,1,1,0,0,,0,0,0,13,0,0,,+4 Heal,16,1,20,14,1,4,,,0,1,10,,0,,"solitary, pair, or family (3-12)",1,1,19,,30,0,,1,0,0,0,5,4,0,1,0,1,1,,1,0,0,,0,1,,"shortspear +9/+4 (1d6+3), bite +2 (1d8+1)",0,5,0,CN,0,5,1,0,Vodyanoi,5,3,0,0,0,0,9,,4,,5,PFRPG Bestiary 3,3,0,1,5,"Dodge, Improved Initiative, Skill Focus (Heal)",,0,5,1,5,0,15,19,8,1,"Aquan, Common, Sylvan",0,amphibious,,any rivers or marshes,,0,1,0,,,standard,12,,0,1,0,"[['shortspear ', 5], [' bite ', 2]]",1,1,51,0,0,"1,600",0,0,NULL,5,,0,0,17,1,0,6d10+18,12,
0,21,0,,1,,void missile +23 touch (6d6 plus energy drain),7,"Acrobatics +17 (+25 when jumping), Bluff +30, Fly +20, Intimidate +30, Knowledge (arcana) +27, Knowledge (history) +24, Knowledge (nobility) +14, Knowledge (planes) +27, Perception +29, Sense Motive +29, Spellcraft +24, Use Magic Device +30",0,giant,,8,outsider,0,2156,0,0,1,0,0,,0,0,1,18,1,0,shapechanger,,44,1,23,35,4,2,,,0,4,12,,0,,solitary,0,1,36,,40,1,,0,0,0,0,20,4,0,0,0,1,7,oni,0,1,0,,0,1,,mwk greatclub +39/+34/+29/+24 (3d8+25/19-20) or 2 slams +23 (2d6+25),0,6,0,LE,0,15,0,1,Void Yai,24,17,1,1,0,0,9,native,3,good,6,PFRPG Bestiary 3,11,1,0,6,"Awesome Blow, Cleave, Combat Reflexes, Critical Focus, Improved Bull Rush, Improved Critical (greatclub), Improved Initiative, Improved Vital Strike, Iron Will, Power Attack, Staggering Critical, Weapon Finesse",,0,20,4,7,0,9,15,31,7,"Common, Giant",1,"change shape (Large, Huge, or Gargantuan humanoid; giant form II), void form","[['void missile ', 5]]",cold or temperate mountains,,1,1,0,,,"double (masterwork full plate, masterwork greatclub, other treasure)",24,Oni,0,0,1,"[['mwk greatclub ', 5]]",1,1,379,1,0,"307,200",0,0,NULL,15,,0,1,32,1,0,23d10+253,25,
0,9,0,,0,,,2,"Climb +5, Perception +10, Stealth +11",0,,,2,undead,0,3082,0,0,0,0,0,,0,1,0,7,0,0,,,12,1,6,26,1,1,,,0,1,2,,1,,"solitary, pair, or plague (3-9)",0,0,26,,30,0,,0,0,0,0,5,4,0,0,0,1,2,,0,0,0,,0,1,,2 melee touch +13 (1d8 negative energy),0,1,0,CE,0,5,0,0,Voidstick Zombie,9,1,0,0,0,0,7,,1,,1,AP 57,1,0,0,1,"Channel Smite, Great Fortitude, Improved Channel, Improved Initiative, Iron Will, Lightning Reflexes, Skill Focus (Stealth), Toughness",,0,12,1,1,0,14,11,6,2,Common,0,,,any,,0,0,0,,,none,7,,0,0,0,"[['2 melee touch ', 2]]",0,1,157,0,0,"19,200",0,0,NULL,5,,0,0,-,1,0,15d8+90,15,
0,2,0,,1,,,1,"Acrobatics +9 (+5 jump), Bluff +7, Escape Artist +7, Fly +19, Knowledge (arcana) +5, Perception +8, Stealth +15",0,chaotic,,4,outsider,0,1321,1,0,1,0,0,,0,1,1,8,0,0,shapechanger,,7,0,8,12,1,3,,,0,1,2,,0,,"solitary, pair, or school (3-18)",0,0,15,,20,0,,0,0,0,0,3,4,0,0,0,1,1,protean,0,0,0,,0,0,50,"bite +8 (1d3-2), tail slap +3 (1d3-2 plus confusion)",0,1,0,CN,0,0,0,0,Voidworm,1,1,0,1,0,0,6,extraplanar,4,,1,PFRPG Bestiary 2,1,0,0,1,"Skill Focus (Perception), Weapon Finesse",,0,2,1,4,0,15,17,4,1,"Common, Protean",1,"change shape (2 forms, both of which must be Tiny animals; beast shape II)",,any (Limbo),,0,0,0,,,none,9,Protean,0,0,0,"[['bite ', 1], [' tail slap ', 1]]",1,0,16,1,0,600,0,0,NULL,2/1/2002,,0,0,10,1,0,3d10,13,
0,9,0,,0,,rock +15 (2d6+16 plus 1d6 fire),1,"Acrobatics +14 (+18 jumping), Climb +18, Intimidate +20, Knowledge (nature) +10, Perception +18",0,earth,,3,humanoid,0,2636,0,0,0,0,0,,0,0,0,10,0,0,,,32,0,14,28,1,1,,,0,1,4,,1,,"solitary, gang (2-5) or band (6-9 plus 35% noncombatants plus 1 adept or cleric of 1st or 2nd level), hunting/raiding party (6-9 plus 1 adept or sorcerer of 3-5th level plus 3-8 fire lizards); or tribe (21-30 plus 1 adept, cleric, or sorcerer of 6th or 7th level plus 12-30 fire lizards)",0,0,29,,40,0,"Gargantuan longspear, leather armor",1,0,0,0,20,4,0,0,0,1,1,giant,1,0,0,,0,0,,"Gargantuan longspear +24/+19/+14 (4d6+16, crit x3) or 2 slams +24 (2d6+11)",0,2,0,CN,0,15,0,0,Volcano Giant,18,11,0,1,0,1,7,fire,4,,2,Tome of Horrors Complete,6,1,0,2,"Awesome Blow, Cleave, Diehard, Endurance, Improved Bull Rush, Improved Sunder, Intimidating Prowess, Iron Will, Power Attack, Vital Strike",,0,14,1,3,0,9,12,26,1,"Giant, Ignan",0,oversized weapon use,"[['rock ', 3]]",warm mountains,,0,0,0,,,standard,17,Giant,0,0,0,"[['Gargantuan longspear ', 5], [' crit x3) or 2 slams ', 3]]",0,0,201,1,0,"38,400",0,0,NULL,15,,0,1,23,1,0,20d8+120,11,
0,12,0,,1,,4 eye rays +23 (4d6 sonic/18-20 plus nausea),5,"Fly +19, Perception +20",0,,,8,magical beast,0,3583,0,0,0,0,0,,0,0,0,7,0,0,,,34,1,14,32,1,6,,,0,1,4,,0,,solitary,0,0,39,,20,0,,0,0,0,0,60,4,0,0,0,1,5,,0,0,0,,0,1,,"bite +29 (4d6+12), 3 razor tongues +29 (2d6+12/18-20/x3 plus 1d6 bleed, 1 Con bleed, and blood rage), 6 wings +24 (2d8+6)",0,2,0,CE,0,30 (50 with razor tongues),0,0,Volnagur,26,12,0,0,0,0,20,,1,perfect,2,Inner Sea Bestiary,12,0,0,2,"Ability Focus (eye ray), Dodge, Flyby Attack, Improved Initiative, Improved Precise Shot, Improved Vital Strike, Iron Will, Mobility, Point-Blank Shot, Power Attack, Precise Shot, Snatch, Vital Strike",,0,22,1,6,0,9,22,72,5,Aklo,0,"hibernation, shatter silence, unstoppable force","[['4 eye rays ', 5]]",any (Casmaron),,0,0,0,,,none,23,Spawn of Rovagug,0,0,0,"[['bite ', 5], [' 3 razor tongues ', 3], [' 6 wings ', 5]]",0,1,437,0,0,"614,400",0,0,NULL,30,,0,0,35,1,0,25d10+300,21,
0,4,0,,1,,,1,"Fly +9, Perception +7",0,,,4,aberration,0,3418,0,0,0,0,0,,0,0,0,2,0,0,,,10,0,13,13,1,3,,,0,1,2,,0,,"gang (2-4), mob (6-11), or swarm (12-20)",0,0,16,,,0,,0,0,0,0,4,4,0,0,0,0,1,,0,0,0,,0,0,30,"bite +6 (1d4 plus attach), tail slap +1 (1d4 plus shock)",0,1,0,N,0,5,0,0,Volt,2,1,0,0,0,0,6,,5,,1,Tome of Horrors Complete,1,0,0,1,"Lightning Reflexes, Weapon Finesse",,0,2,1,3,0,14,17,5,1,,0,,,any underground,,0,0,0,,Bolt Wurm,none,9,,0,0,0,"[['bite ', 1], [' tail slap ', 1]]",0,0,16,0,0,600,0,0,NULL,5,,0,0,13,1,0,3d8+3,6,
0,3,0,,0,,lightning bolt +7 (2d6 electricity),1,"Diplomacy +5, Escape Artist +7, Knowledge (planes) +8, Perception +8, Stealth +10, Survival +5",0,electricity,,3,outsider,0,5094,1,0,0,0,0,,0,1,0,10,0,0,,,17,1,11,14,1,2,,,0,1,2,,0,,solitary or pair,1,0,16,,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,1,0,,0,1,,"longsword +9 (1d8+3 plus 1d6 electricity), 2 slams +3 (1d4+3 plus 1d6 electricity)",0,1,0,N,0,5,1,0,Voltar,6,3,0,0,0,0,6,extraplanar,5,,1,Tome of Horrors 4,2,0,0,1,"Ability Focus (death throes), Iron Will, Weapon Focus (longsword)",,0,4,1,2,0,12,15,7,1,"Common (can't speak), Voltar",0,,"[['lightning bolt ', 3]]",any (Quasi-Elemental Plane of Lightning),NULL,0,0,0,,,"incidental (longsword, other treasure)",10,,0,1,0,"[['longsword ', 2], [' 2 slams ', 1]]",0,1,37,0,0,"1,200",0,0,NULL,5,,1,0,15,1,0,5d10+10,10,
0,2,0,,0,,,1,"Perception +8, Stealth +12, Swim +17",0,aquatic,,4,magical beast,0,2226,0,1,0,0,0,,0,1,0,5,0,0,,,13,1,12,14,1,3,,,0,1,2,,0,,"solitary, pair, or clutch (3-6)",0,0,17,,30,0,,0,0,0,0,4,4,0,0,0,1,1,,0,0,0,,0,1,,"bite +8 (1d6+1 plus trip), 4 claws +7 (1d3+1)",0,1,0,CN,0,5 (10 with bite),0,0,Voonith,6,1,0,0,0,0,7,,4,,1,PFRPG Bestiary 3,2,0,0,1,"Ability Focus (blood-freezing howl), Skill Focus (Perception), Weapon Focus (bite)",,0,4,1,3,0,14,16,6,1,,0,amphibious Languages Aklo,,any rivers or marshes,,0,0,0,,,standard,9,,0,0,0,"[['bite ', 2], [' 4 claws ', 1]]",0,1,37,0,0,"1,200",0,0,NULL,5,,0,0,14,1,0,5d10+10,13,
